slp:resource_uri;cam:dataFalecimento;cam:dataNascimento;cam:ideCadastro;cam:nomeCivil;cam:nomeParlamentarAtual;sen:CodigoParlamentar;sen:NomeCompletoParlamentar;sen:NomeParlamentar
94d0868b-83d0-4d6b-83ad-6f0b829b5f5e;;1977-06-29;178905.0;FABIO PAULINO GARCIA;FABIO GARCIA;;;
706fd0ee-b568-448e-84bd-bc42c668a39e;;1974-08-25;146829.0;FABIANO TAQUES HORTA;FABIANO HORTA;;;
cd17c3fd-0140-461d-b5ee-efd2affd5b5f;;1988-10-05;178953.0;EXPEDITO GONCALVES FERREIRA NETTO;EXPEDITO NETTO;;;
70a94318-a254-4d66-9585-f539f30f75fb;;1977-02-24;178969.0;FABIO CRUZ MITIDIERI;FÁBIO MITIDIERI;;;
76563ffb-1923-4029-92e2-36fefbfd0663;;1963-10-28;178904.0;EZEQUIEL ANGELO FONSECA;EZEQUIEL FONSECA;;;
b050ba0b-d604-4203-b521-2d01191979df;;1977-09-01;141428.0;FÁBIO SALUSTINO MESQUITA DE FARIA;FÁBIO FARIA;;;
d8891d3f-e9d9-4172-8b22-972834935e79;;1973-03-03;178930.0;EVANDRO ROGERIO ROMAN;EVANDRO ROMAN;;;
235f6d78-3cac-4f32-a074-8bbe87207b93;;1977-02-27;178883.0;ELIZIANE PEREIRA GAMA MELO;ELIZIANE GAMA;;;
52953156-f626-447a-bee1-4f78daa430e0;;1971-05-20;160640.0;EROS FERREIRA BIONDINI;EROS BIONDINI;;;
2f76bf90-84ad-4159-a2ce-2067408c9f61;;1980-09-11;178828.0;EVANDRO HERRERA BERTONE GUSSI;EVANDRO GUSSI;;;
e2d14a77-be39-4120-901d-0e8b757d6f2b;;1957-08-15;160575.0;ÉRIKA JUCÁ KOKAY;ERIKA KOKAY;;;
2faf0164-5bb5-4015-a25d-6543e85806fb;;1961-03-27;132504.0;ENIO JOSÉ VERRI;ENIO VERRI;;;
35f4f858-1c3c-4cd4-a010-1a31e81c2696;;1965-01-29;99654.0;ERIVELTON LIMA SANTANA;ERIVELTON SANTANA;;;
6661deb9-1281-4b24-833f-11bb9895e63a;;1970-07-06;178854.0;ELMAR JOSE VIEIRA NASCIMENTO;ELMAR NASCIMENTO;;;
5daa2f11-b281-4441-bb1d-3c2dcb5d4ebf;;1976-01-13;160532.0;ADRIANO ELI CORRÊA;ELI CORRÊA FILHO;;;
aa96eebd-e753-4585-90c4-d0b724e46eca;;1972-10-17;141421.0;EDUARDO HENRIQUE DA FONTE DE ALBUQUERQUE SILVA;EDUARDO DA FONTE;;;
e8e945cc-2db7-4e30-8a09-73307aab294c;;1944-10-05;74075.0;ELCIONE THEREZINHA ZAHLUTH BARBALHO;ELCIONE BARBALHO;;;
6c56046c-8be2-4b6b-95eb-9ec825ef558c;;1979-03-18;141422.0;EFRAIM DE ARAÚJO MORAIS FILHO;EFRAIM FILHO;;;
c6ce70f7-7478-4fe5-b287-d24d98fba485;;1958-09-29;74173.0;EDUARDO COSENTINO DA CUNHA;EDUARDO CUNHA;;;
cbd6d9e3-8e13-4d83-92bf-83160bbe4b83;;1963-09-19;178977.0;EDUARDO PEDROSA CURY;EDUARDO CURY;;;
0b216403-8aaf-4957-8c99-127003b9a9ea;;1950-03-06;73793.0;EDSON BEZ DE OLIVEIRA;EDINHO BEZ;;;
dbef1c04-8972-4b34-a5b9-c47d9f68f56d;;1952-01-04;141417.0;ÉDIO VIEIRA LOPES;EDIO LOPES;;;
a34661ca-182a-4bc2-9342-e145b58789ee;;1963-12-15;178994.0;DULCE FERREIRA PAGANI MIRANDA;DULCE MIRANDA;;;
6d8fb083-db6f-4d94-8820-ab7924396630;;1949-07-30;73447.0;EDSON EDINHO COELHO ARAÚJO;EDINHO ARAÚJO;;;
fbd253f5-d926-4af8-ad55-125ca1d1ba31;;1964-05-16;141385.0;ANTONIO DUARTE NOGUEIRA JÚNIOR;DUARTE NOGUEIRA;;;
eb090a25-6a31-48ba-b8ea-5220c919c4ce;;1959-09-26;160578.0;EDMAR DE SOUZA ARRUDA;EDMAR ARRUDA;;;
8a742c5a-a714-4684-9d48-fcedd24b9f03;;1982-01-24;181316.0;ELIZEU DIONIZIO SOUZA DA SILVA;ELIZEU DIONIZIO;;;
5c5b3dfb-f0a7-482b-b0a0-86863c98bdd7;;1952-06-03;160643.0;JORGE SILVA;DR. JORGE SILVA;;;
ae83be0e-d75c-4a5d-87b0-3830b6643664;;1951-02-23;178830.0;SINVAL MALHEIROS PINTO JÚNIOR;DR. SINVAL MALHEIROS;;;
c4befed6-2e1d-4bd7-9356-9c011f971a98;;1984-10-10;178929.0;DIEGO ALEXSANDER GONCALO PAULA GARCIA;DIEGO GARCIA;;;
32044dd4-a5ad-4841-8bd8-beb13d9a60c5;;1950-08-05;178940.0;JOAO FERREIRA NETO;DR. JOÃO;;;
a643c0d9-e2bb-4b8c-b601-2654298e26bf;;1957-03-25;160758.0;DOMINGOS SÁVIO CAMPOS RESENDE;DOMINGOS SÁVIO;;;
29ef5845-b89a-4ca7-b54d-bc02bd3e363e;;1977-08-08;160588.0;DIEGO LEONARDO DE ANDRADE CARVALHO;DIEGO ANDRADE;;;
9d717d97-50eb-4d60-8822-afc707217b38;;1973-05-23;160599.0;DIMAS FABIANO TOLEDO JÚNIOR;DIMAS FABIANO;;;
13dffb43-6f8d-4239-82d7-38f69c147851;;1988-04-29;143632.0;DOMINGOS GOMES DE AGUIAR NETO;DOMINGOS NETO;;;
ac3c1968-0b32-496d-b03d-0d6d5d2a8b84;;1962-11-28;164359.0;WALDIR SOARES DE OLIVEIRA;DELEGADO WALDIR;;;
ce85b56a-9722-4b14-8393-5d5bb40bc4dd;;1960-10-01;141413.0;DÉCIO NERY DE LIMA;DÉCIO LIMA;;;
491a964d-a944-4656-ae75-a294f714c026;;1960-12-14;178908.0;EDER MAURO CARDOSO BARRA;DELEGADO ÉDER MAURO;;;
90885038-66ec-4ba7-8b80-d5f414fd1307;;1959-08-28;74172.0;WANDERLEY ALVES DE OLIVEIRA;DELEY;;;
2e226de9-b80f-4104-9bc4-160ca3721ab2;;1970-03-26;160646.0;FERNANDO DESTITO FRANCISCHINI;DELEGADO FRANCISCHINI;;;
f44dbc68-46e8-466b-93dc-0eb5b4d2a7f9;;1974-06-18;196357.0;DEJORGE PATRICIO DA SILVA;DEJORGE PATRÍCIO;;;
2f501697-a2c1-4ea3-a318-58f18fd98d47;;1960-11-07;101309.0;DAVIDSON DE MAGALHÃES SANTOS;DAVIDSON MAGALHÃES;;;
09b672a8-be3a-4828-abeb-b8bd682ea3c3;;1959-04-16;178893.0;EDSON MOREIRA DA SILVA;DELEGADO EDSON MOREIRA;;;
0c92b854-41ff-4d55-939c-518298453448;;1962-12-09;185500.0;DEOCLIDES ANTONIO SANTOS NETO MACEDO;DEOCLIDES MACEDO;;;
22f2ad04-c5a4-4f2d-a8fa-d52344db1ac7;;1955-01-21;74060.0;DANIEL GOMES DE ALMEIDA;DANIEL ALMEIDA;;;
4dcc5a3d-2493-4198-9a31-7cfc32fd2388;;1976-11-22;141412.0;DAVI ALVES SILVA JÚNIOR;DAVI ALVES SILVA JÚNIOR;;;
cf160719-9c00-4827-9161-d6acc6c45ea4;;1947-04-02;73891.0;DARCÍSIO PAULO PERONDI;DARCÍSIO PERONDI;;;
9fb63854-5755-4446-823c-d09644debdc5;;1955-07-21;141411.0;DAGOBERTO NOGUEIRA FILHO;DAGOBERTO NOGUEIRA;;;
532176c6-ae13-4b60-ae57-7074fd82984f;;1952-04-28;74467.0;DAMIÃO FELICIANO DA SILVA;DAMIÃO FELICIANO;;;
061b939a-63fd-4174-9f63-60a062afb15a;;1952-12-02;178892.0;DAMINA DE CARVALHO PEREIRA;DÂMINA PEREIRA;;;
d563a712-4b1f-41d2-8c67-3eb06055b247;;1966-01-01;178848.0;MARIA DA CONCEICAO SAMPAIO MOURA;CONCEIÇÃO SAMPAIO;;;
a65562c9-24fe-4d3b-adc0-754db6fc8b05;;1973-12-21;93472.0;CRISTIANE BRASIL FRANCISCO;CRISTIANE BRASIL;;;
1dcaedca-d8b1-4e86-a430-901a9c505cd4;;1963-12-01;74537.0;CLÁUDIO CAJADO SAMPAIO;CLAUDIO CAJADO;;;
adf5a62f-917c-48f8-87cd-135c2a5dc40b;;1987-07-25;178963.0;LUIS ANTONIO FRANCISCATTO COVATTI;COVATTI FILHO;;;
ec192e8c-5ba5-45c1-be66-7081079ad815;;1972-05-10;141408.0;CLEBER VERDE CORDEIRO MENDES;CLEBER VERDE;;;
d118837d-12bb-4b37-a264-e4facc1a4f58;;1939-08-13;141440.0;FRANCISCO LOPES DA SILVA;CHICO LOPES;;;
a37694df-ab76-46fd-bdc5-8b8625cb2525;;1982-07-02;178939.0;CLARISSA BARROS ASSED MATHEUS DE OLIVEIRA;CLARISSA GAROTINHO;;;
8c1d008f-1cf7-497a-9369-fe01cc80a8ba;;1953-02-11;141439.0;FRANCISCO JOSÉ D'ANGELO PINTO;CHICO D'ANGELO;;;
19eaff28-3ded-4e14-a944-af29bfe76b3a;;1957-11-08;73720.0;César Antonio de Souza;CESAR SOUZA;;;
64418218-4c81-4a5b-a2f2-d871695b118a;;1960-02-23;178928.0;CHRISTIANE DE SOUZA YARED;CHRISTIANE DE SOUZA YARED;;;
e126580c-d055-4d70-b9c9-0c0a5c1e4731;;1958-07-05;178838.0;CARLOS CESAR CORREIA DE MESSIAS;CÉSAR MESSIAS;;;
957eeb8d-3576-4cfb-9ac6-13b1a1bf50ce;;1949-10-19;74171.0;FRANCISCO RODRIGUES DE ALENCAR FILHO;CHICO ALENCAR;;;
470ad20c-360c-4cdf-91e4-8818873c5299;;1954-03-10;160576.0;CESAR HANNA HALUM;CÉSAR HALUM;;;
c37e9887-d01e-4160-bb6d-6219d6364f41;;1956-08-20;73441.0;CELSO UBIRAJARA RUSSOMANNO;CELSO RUSSOMANNO;;;
c2fa1de0-3de1-4a78-bfb4-e9892a7bfd82;;1963-10-10;72912.0;CELSO PANSERA;CELSO PANSERA;;;
87f9454d-a219-4adc-887d-259bb99bd30b;;1973-04-18;160552.0;DANRLEI DE DEUS HINTERHOLZ;DANRLEI DE DEUS HINTERHOLZ;;;
ab8c3b74-4d53-4026-95a1-e26b2b052370;;1953-08-30;141405.0;CELSO MALDANER;CELSO MALDANER;;;
933133f2-2590-4396-a332-158f0a7fd841;;1962-10-06;164360.0;CARMEN EMÍLIA BONFÁ ZANOTTO;CARMEN ZANOTTO;;;
bcb371e8-0fc6-46cd-8b68-c5d034272463;;1959-09-19;178876.0;CELIO ANTONIO DA SILVEIRA;CÉLIO SILVEIRA;;;
fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;;1957-01-19;73568.0;CELSO ALENCAR RAMOS JACOB;CELSO JACOB;;;
3b2fc188-dcd8-4c6d-8087-81b7957ecf69;;1972-06-13;178962.0;ANTONIO CARLOS GOMES DA SILVA;CARLOS GOMES;;;
5865051e-5f41-489f-936d-392ffaef3b7c;;1940-04-23;74474.0;CARLOS EDUARDO CINTRA DA COSTA PEREIRA;CARLOS EDUARDO CADOCA;;;
810e2551-42d3-4b83-bf66-90a83b4d49ad;;1964-09-26;178958.0;CARLOS AUGUSTO ANDRADE SILVA;CARLOS ANDRADE;;;
badbf483-2dd5-43e5-b046-4f5a2a3779b4;;1972-12-31;178924.0;FABIO ABREU COSTA;CAPITÃO FÁBIO ABREU;;;
be6ba8f2-2ee4-4ba1-be69-b95aea615561;;1966-10-04;178829.0;JOSE AUGUSTO ROSA;CAPITÃO AUGUSTO;;;
7f41dea1-3c10-4ce6-b6d1-0ec6b28e9de0;;1959-06-08;141398.0;CARLOS ALBERTO ROLIM ZARATTINI;CARLOS ZARATTINI;;;
f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;;1936-07-10;194258.0;CLEUZA PEREIRA DO NASCIMENTO;CREUZA PEREIRA;;;
e3cfe928-06f4-4c8b-a46a-bc248baf9237;;1986-08-21;178891.0;CAIO NARCIO RODRIGUES DA SILVEIRA;CAIO NARCIO;;;
899ec03c-b0aa-4693-b0d6-f9563c4fb7d3;;1954-09-23;178853.0;LUIZ CARLOS CAETANO;CAETANO;;;
7137a096-45f6-4c0a-89c0-df1111192c8c;;1965-11-16;194261.0;CAJAR ONESIMO RIBEIRO NARDES;CAJAR NARDES;;;
4904cfcc-3201-4641-bdc6-5e6693c7b001;;1989-08-21;178999.0;BRUNIELE FERREIRA GOMES;BRUNNY;;;
41ec398d-d5cc-4d2a-974b-23ea75f4b666;;1983-04-28;160589.0;BRUNA DIAS FURLAN;BRUNA FURLAN;;;
651a6cf6-626e-4469-9af6-374c86a6efdd;;1930-05-14;74650.0;BONIFÁCIO JOSÉ TAMM DE ANDRADA;BONIFÁCIO DE ANDRADA;;;
ed0ba42c-c88a-44cc-8d72-11deca3cc87e;;1982-02-01;178948.0;CARLOS ALBERTO DE SOUSA ROSADO SEGUNDO;BETO ROSADO;;;
c9dd22f4-a949-4dc6-a0c3-ea6bdf58584d;;1962-02-05;160538.0;ELVINO JOSÉ BOHN GASS;BOHN GASS;;;
bbf9b3c5-0ae3-4ded-a7c8-37eb556c34f3;;1974-02-12;178906.0;ROBERTO SALAME FILHO;BETO SALAME;;;
58f54abb-4d96-4584-a106-315194f07d33;;1963-06-08;141513.0;OLAVO BILAC PINTO NETO;BILAC PINTO;;;
f37f28b2-5516-44a2-a66c-8a9e85f0af7d;;1972-03-15;141394.0;BRUNO CAVALCANTI DE ARAÚJO;BRUNO ARAÚJO;;;
a1ea6431-b96f-41a4-b703-6714fd46f750;;1975-04-27;178915.0;HEBERTE LAMARCK GOMES DA SILVA;BETINHO GOMES;;;
9cad7a0c-14e0-402a-9a5e-255bedb9f9da;;1948-08-29;74535.0;BENITO DA GAMA SANTOS;BENITO GAMA;;;
9f043e06-b534-4348-bb54-924da092c732;;1942-04-26;73701.0;BENEDITA SOUZA DA SILVA SAMPAIO;BENEDITA DA SILVA;;;
b715d17d-c3a3-4ac0-b57e-435aae8e6ce3;;1971-11-30;74040.0;BENJAMIN GOMES MARANHÃO NETO;BENJAMIN MARANHÃO;;;
a6c6411c-f4ae-4041-bf9c-53563d66a24e;;1951-07-07;73437.0;PAULO ROBERTO GOMES MANSUR;BETO MANSUR;;;
2c55c020-8a83-4034-91ba-2373f300d91b;;1962-06-09;178834.0;ADALBERTO SOUZA GALVÃO;BEBETO;;;
0484739c-4501-4bfd-b135-2068e6e13b45;;1972-06-09;178975.0;LUIZ FELIPE BALEIA TENUTO ROSSI;BALEIA ROSSI;;;
51ff6020-11f3-46ba-b752-48ac34de85c1;;1957-07-09;69871.0;JOAO CARLOS BACELAR BATISTA;BACELAR;;;
8863bcff-bb80-4703-97a9-26bd3a49f2e9;;1979-02-17;160512.0;AUREO LIDIO MOREIRA RIBEIRO;AUREO;;;
58c215be-9043-4664-9729-88c15aeae274;;1941-11-04;141401.0;CARLOS GOMES BEZERRA;CARLOS BEZERRA;;;
12fc091a-6836-4708-a8f3-2b4262da1b00;;1962-10-22;160665.0;AUGUSTO RODRIGUES COUTINHO DE MELO;AUGUSTO COUTINHO ;;;
9ed926fe-7d7f-443c-ac39-a0b820ae4cf8;;1953-07-27;73655.0;AUGUSTO SILVEIRA DE CARVALHO;AUGUSTO CARVALHO;;;
9a3109a4-720a-4eb6-af7b-0b9e7b8bc4d1;;1950-09-28;74052.0;JOÃO BOSCO DA COSTA;BOSCO COSTA;;;
fb3a1677-ec5b-470f-b9af-3f989c5d63b2;;1974-06-24;193165.0;ATILA ALEXANDRE NUNES PEREIRA;ÁTILA A. NUNES;;;
b6f9f7cc-0830-43e6-b221-bb93f49301bb;;1979-10-01;178847.0;ARTHUR VIRGILIO DO CARMO RIBEIRO BISNETO;ARTHUR VIRGÍLIO BISNETO;;;
eabc1659-3af6-48f2-992a-c8170c2ed216;;1962-09-14;160581.0;ASSIS FLÁVIO DA SILVA MELO;ASSIS MELO;;;
779321a2-c1bf-45f6-b924-44579cf31534;;1947-04-07;74459.0;ÁTILA FREITAS LIRA;ÁTILA LIRA;;;
c120c6c5-f9f6-453c-8b32-0b41a3944545;;1950-11-22;74090.0;ÁTILA SIDNEY LINS ALBUQUERQUE;ÁTILA LINS;;;
516d6725-6f21-4b50-9cfe-d0f96068bf24;;1964-08-17;160600.0;ARTHUR DE OLIVEIRA MAIA DA SILVA;ARTHUR OLIVEIRA MAIA;;;
fba73252-efa6-42ea-8deb-8814e4ca045e;;1961-09-09;159237.0;FRANCISCO DE ASSIS CARVALHO GONÇALVES;ASSIS CARVALHO;;;
79d19612-2eb2-4c4f-b889-de31d901cc49;;1937-03-11;74833.0;AROLDE DE OLIVEIRA;AROLDE DE OLIVEIRA;;;
de06436e-b542-4e0c-ae46-b330a989326c;;1958-11-30;160602.0;ARNALDO JORDY FIGUEIREDO;ARNALDO JORDY;;;
882eccc7-1b37-4b79-a865-c66fc77eae5e;;1955-05-08;141391.0;ARNALDO CALIL PEREIRA JARDIM;ARNALDO JARDIM;;;
3ad51ec7-67bc-4936-9fce-ff1f7e4bee82;;1949-12-24;73433.0;ARLINDO CHIGNALIA JUNIOR;ARLINDO CHINAGLIA;;;
68055b96-ea10-46cd-847a-dae113abd13e;;1938-10-11;74103.0;FRANCISCO ARIOSTO HOLANDA;ARIOSTO HOLANDA;;;
60163117-c00b-4dc0-8b71-ef05fee193c1;;1948-03-12;160530.0;ANTONIO JOSÉ IMBASSAHY DA SILVA;ANTONIO IMBASSAHY;;;
d8c48799-a140-4ade-8e34-41d786404d3c;;1962-05-26;178950.0;ANTONIO JACOME DE LIMA JUNIOR;ANTÔNIO JÁCOME;;;
a5b421ff-5a68-4e15-ad0b-3bc7f467119d;;1945-12-30;73434.0;ARNALDO FARIA DE SÁ;ARNALDO FARIA DE SÁ;;;
a1541a32-5a58-4727-b09a-fceec641c088;;1963-12-24;178974.0;ANDRES NAVARRO SANCHEZ;ANDRES SANCHEZ;;;
c847237c-fde9-4a7b-8457-a7c318948313;;1989-08-27;178882.0;ANDRE LUIZ CARVALHO RIBEIRO;ANDRÉ FUFUCA;;;
fccb2032-ac27-4cb1-8baf-dfd5ac60cf86;;1946-06-13;73584.0;ANTONIO CARLOS DE MENDES THAME;ANTONIO CARLOS MENDES THAME;;;
e70d3ae0-6450-4586-9585-1a8a22276377;;1969-06-25;160541.0;ARTHUR CÉSAR PEREIRA DE LIRA;ARTHUR LIRA;;;
12b60beb-6603-41a2-89cb-a40110286b4c;;1972-02-23;160543.0;ANDRÉ LUIS DANTAS FERREIRA;ANDRE MOURA;;;
aeb6708c-3cdb-43a8-8338-c43d338df900;;1966-11-10;133439.0;ANDRÉ PEIXOTO FIGUEIREDO LIMA;ANDRÉ FIGUEIREDO;;;
fd69ca2e-540c-4dc0-9449-fb2aaa417f0a;;1972-12-10;160551.0;ANDERSON FERREIRA RODRIGUES;ANDERSON FERREIRA;;;
54cfb1df-2ff1-495a-99ca-79386e63440a;;1970-11-10;178831.0;ANDRE DOS SANTOS ABDON;ANDRÉ ABDON;;;
bac4e022-cd17-4488-8042-87657f878e69;;1961-07-22;74471.0;ANDRÉ CARLOS ALVES DE PAULA FILHO;ANDRÉ DE PAULA;;;
bd71ff1e-6f70-4c2b-85b1-d7ac102e7100;;1968-09-13;178937.0;ALTINEU CÔRTES FREITAS COUTINHO;ALTINEU CÔRTES;;;
686ab621-1839-4a6e-a69a-51978086c49f;;1951-08-13;74291.0;JOSÉ ARNON CRUZ BEZERRA DE MENEZES;ARNON BEZERRA;;;
f0faefe8-613a-457e-9f7a-80ee47f7fc05;;1990-07-26;195143.0;ANDRÉ AUGUSTO CASTRO DO AMARAL FILHO;ANDRÉ AMARAL;;;
79af7558-25d0-49ef-94b2-650a59bfc218;;1952-05-05;178846.0;ALFREDO PEREIRA DO NASCIMENTO;ALFREDO NASCIMENTO;;;
40ad512f-7442-45cc-9121-0da7fd3f33cb;;1989-02-26;178927.0;ALIEL MACHADO BARK;ALIEL MACHADO;;;
1370bac3-4776-454f-a8ba-c9c205badcc9;;1959-05-16;74057.0;ALICE MAZZUCO PORTUGAL;ALICE PORTUGAL;;;
2e0a6d49-4d9e-4637-a924-10b7bdf388c6;;1975-11-29;178833.0;ALEXANDRE AUGUSTUS SERFIOTIS;ALEXANDRE SERFIOTIS;;;
7feddbf1-cd2b-427f-9092-661ded7b7b18;;1989-04-18;160545.0;ALEXANDRE LEITE DA SILVA;ALEXANDRE LEITE;;;
238a2445-ec97-4f40-9e14-e8c7196528ca;;1955-11-07;141454.0;JACOB ALFREDO STOFFELS KAEFER;ALFREDO KAEFER;;;
6ef8349d-bbc8-4ebf-bf86-782ad5112b41;;1979-08-22;178972.0;ALEX SPINELLI MANENTE;ALEX MANENTE;;;
5ac757ec-9bfb-4fab-9636-a988b2131ddd;;1964-06-11;73458.0;ALEX CANZIANI SILVEIRA;ALEX CANZIANI;;;
f1e3510c-95b2-41d3-8740-e4cf60441dbb;;1980-07-21;178875.0;ALEXANDRE BALDY DE SANT'ANNA BRAGA;ALEXANDRE BALDY;;;
770e19d6-ed26-42fa-905a-d7add3e2b100;;1954-06-04;160559.0;ALCEU MOREIRA DA SILVA;ALCEU MOREIRA;;;
5754846c-ffa6-4c5e-b6d9-2fa72c032b04;;1963-08-22;178973.0;ANA LUCIA LIPPAUS PERUGINI;ANA PERUGINI;;;
90a1634d-3c2c-429f-a2dc-bfbffc6cd265;;1973-04-07;178936.0;ALEXANDRE VALLE CARDOSO;ALEXANDRE VALLE;;;
10f03ca6-7c37-492f-8b8d-2df753ddc9bf;;1971-10-28;160511.0;ALESSANDRO LUCCIOLA MOLON;ALESSANDRO MOLON;;;
8bd0c743-0854-4a10-9a97-7cf0586eda91;;1956-06-02;73579.0;JOÃO ALBERTO FRAGA SILVA;ALBERTO FRAGA;;;
828a0e78-b457-47de-8112-a7cce8d24563;;;;;;5573.0;Abel Rebouças São José;Abel Rebouças
59888f36-89fc-40e9-adf7-e95bb4906eb2;;;;;;739.0;Ciro Nogueira Lima Filho;Ciro Nogueira
94be5f0e-2cc9-488b-bb32-335a44eb4f1b;;;;;;5108.0;José Aparecido dos Santos;Cidinho Santos
40260ab9-9261-46b9-8ab3-3c569dfa8b24;;;;;;5136.0;Cesar Antonio de Souza;Cesar Antonio de Souza
ad36f1e7-f24a-4f51-9f44-c45468e0d4a1;;;;;;5623.0;Christopher Belchior Goulart;Christopher Goulart
da12c43f-62c0-4b52-aa92-8a173618eaab;;;;;;611.0;Francisco Feitosa de Albuquerque Lima;Chiquinho Feitosa
54c2f964-8299-4459-b36d-273baf9fa864;;;;;;5603.0;Carlos Augusto Lopes da Costa;Carlos Augusto Costa
a09aced0-44d6-42af-88d5-662d68c28efb;;;;;;5593.0;Celso Dal Lago Rodrigues;Celso Dal Lago Rodrigues
db87a81a-c226-401b-be80-05f3cf59e5f9;;;;;;111.0;Blairo Borges Maggi;Blairo Maggi
51b54acb-1d34-4105-af6d-1d2d419bb6e0;;;;;;5559.0;José Afonso Teixeira;Bispo José
fe7114b4-7e5f-428c-8e5b-39b78da653ef;;;;;;5639.0;Guaracy Batista da Silveira;Bispo Guaracy
ac236e3d-e2de-435c-b851-6baba89f85f8;;;;;;3823.0;Benedito de Lira;Benedito de Lira
a0878cdb-eaee-4662-8ee1-ac51e771ddc6;;;;;;5631.0;Genésio Ayres Marchetti;Ayres Marchetti
d48b4ddb-1f60-4f1f-ac24-55342d073a80;;;;;;391.0;Aécio Neves da Cunha;Aécio Neves
1e75ab82-aabc-4ad3-b9e7-78e82da34b89;;;;;;5633.0;Atilio Francisco da Silva;Atilio Francisco
955fe4aa-1b14-4e95-b6ec-923efe50f10d;;;;;;5138.0;Athos de Almeida Lopes;Athos de Almeida Lopes
9b3aa5c1-4e3a-4026-aa35-cdd29e438fa2;;;;;;5118.0;Zonir Freitas Tetila;Zonir Freitas Tetila
ac495087-1416-4e2a-bb04-56c4b5d694d7;;;;;;4697.0;Ângela Maria Gomes Portela;Ângela Portela
7d6bc32a-751c-4e13-b3cd-2942e14ae018;;;;;;5144.0;José Perrella de Oliveira Costa;Zeze Perrella
a506f121-4dff-475f-ba6f-69210454927d;;;;;;3597.0;Wirlande Santos da Luz;Wirlande da Luz
c568b459-7c73-4b53-baee-3baae0a79db8;;;;;;5096.0;Wilmar Lacerda;Wilmar Lacerda
41fd7c6c-e250-4c81-860a-2116526c8754;;;;;;5070.0;Wilder Pedro de Morais;Wilder Morais
46d469e2-f0d5-4f44-b4a6-fa8e59dc3200;;;;;;3811.0;José Wilson Santiago;Wilson Santiago
85c306bd-a67a-45e1-98a2-9271c30ede43;;;;;;1173.0;Wellington Antonio Fagundes;Wellington Fagundes
9caed2a2-635d-4752-8d3d-db487a2279e6;;;;;;604.0;Walter de Freitas Pinheiro;Walter Pinheiro
773b8a1d-d3eb-4d14-a955-1dc65a223adc;;;;;;5082.0;Waldemir Catanho de Sena Júnior;Waldemir Catanho de Sena Júnior
103aa65b-7fcf-445d-8d44-de9025e17e03;;;;;;5016.0;José Wellington Barroso de Araujo Dias;Wellington Dias
0b01d8b2-d333-485a-a952-f64498821d46;;;;;;791.0;Vivaldo Vieira Barbosa;Vivaldo Barbosa
b8daac6a-c70c-48b0-816e-f73fe38c6a03;;;;;;4645.0;Vital do Rêgo Filho;Vital do Rêgo
ba6c7f82-f5f5-4d0d-a897-695d36853e87;;;;;;4763.0;Vicente Alves de Oliveira;Vicentinho Alves
a3d0a02d-ce34-45c3-a273-561bb446048a;;;;;;1176.0;Waldemir Moka Miranda de Britto;Waldemir Moka
2feb6e41-3a6e-4e4c-a6d0-0a1df21058f0;;;;;;4786.0;Virginio José de Carvalho Neto;Virginio de Carvalho
30905060-49e1-4af5-bbbf-e3b91c4b22e6;;;;;;558.0;Vanessa Grazziotin;Vanessa Grazziotin
aa580328-ce9b-4f0f-a261-9a2a22eec77c;;;;;;3372.0;Valdir Raupp de Matos;Valdir Raupp
f5562161-6541-4a77-b619-c1f64f7ee3f1;;;;;;5130.0;Valério Djalma Cavalcanti Marinho;Valério Djalma Cavalcanti Marinho
4e75cf93-2dd6-40af-8aec-acb29b4d61de;;;;;;5084.0;Veridiana Maria Tonini;Veridiana Maria Tonini
e2aa52a3-7282-4407-a392-96d31dd88c59;;;;;;375.0;Valdir Ganzer;Valdir Ganzer
1fb58ed0-3476-4575-a03c-40498ad78b9f;;;;;;5420.0;Ubiraci Picanço;Ubiraci Picanço
4b2d4680-29e7-4799-b3e5-ec7da9665a54;;;;;;4949.0;Tomás Guilherme Correia;Tomás Correia
4cc6fd4d-56d1-45ae-af2f-ee5b4785ef41;;;;;;5068.0;Tânia Cristina Magalhães Bastos e Silva;Tânia Cristina Magalhães Bastos e Silva
ba9323ef-f93c-4222-a067-2c2f6bdf1ce1;;;;;;438.0;Tilden José Santiago;Tilden Santiago
0bda8ac7-ccf5-414e-929b-440d419cbf3d;;;;;;3396.0;Tasso Ribeiro Jereissati;Tasso Jereissati
8d08d09a-803e-4b99-b901-61d6c3eb5e7a;;;;;;5535.0;Telmário Mota de Oliveira;Telmário Mota
294203c4-296f-442e-af61-c4d5be845b17;;;;;;5619.0;Thieres Pinto de Mesquita Filho;Thieres Pinto
f0e20b87-df5f-4fb4-afae-7770c72b7b38;;;;;;5629.0;Theodorico Bezerra Netto;Theodorico Netto
5c56604c-6d40-4892-9820-5fe73c39bc86;;;;;;4560.0;Sérgio de Oliveira Cunha;Sérgio Petecão
4d1c78dc-d5f6-4364-9abf-46b1f6fc5931;;;;;;624.0;Aluísio Sérgio Novais Eleutério;Sérgio Novais
4d800d42-097a-4cf2-9f8a-a00bb0e60423;;;;;;5106.0;Sérgio Rogério de Castro;Sérgio de Castro
